,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1461,2020-06-21 20:39:49,213157767990030,fraud_Altenwerth-Kilback,home,24.61,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,7929ae3d6fd7a5a1be326a57ada308cd,1371847189,41.850246999999996,-109.383697,0
1462,2020-06-21 20:39:56,30518196150127,fraud_Kerluke-Abshire,shopping_net,1.16,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,5715fe5210e43b7e216fd079cbd97a51,1371847196,39.96409,-87.808574,0
1463,2020-06-21 20:40:19,630424987505,fraud_Ernser-Lynch,food_dining,129.55,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,fa8a947c2dbdb1fdbfb12ef243ea44e9,1371847219,39.516158000000004,-79.78009399999999,0
1464,2020-06-21 20:40:52,30551643947183,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,1.68,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,a3263b98a19b95dfaf107d872581db93,1371847252,35.654687,-82.333726,0
1465,2020-06-21 20:41:22,3577794103155425,fraud_O'Hara-Wilderman,food_dining,388.87,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,d4ba350612f717c86e16a826ac4f65ed,1371847282,47.342982,-96.931947,0
1466,2020-06-21 20:42:01,4683638447911,fraud_Heller PLC,health_fitness,80.09,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.250999999999998,-92.5002,1261,Broadcast presenter,1972-07-01,60c93ed5795365c2e744d4e0d6276349,1371847321,31.055253999999998,-93.0048,0
1467,2020-06-21 20:42:06,371009169330125,fraud_Reichert-Weissnat,travel,6.09,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,a99ec64d3b7fc4c48e87698230516ece,1371847326,30.998944,-84.48629,0
1468,2020-06-21 20:42:15,4996263498048679,"fraud_Turner, Ruecker and Parisian",misc_pos,1.08,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,f7a639797d0ae89d748e67a89b4cb781,1371847335,41.890948,-123.70473500000001,0
1469,2020-06-21 20:42:24,3560797065840735,"fraud_Schneider, Hayes and Nikolaus",food_dining,8.72,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,048a62ca71941bd2a3cf6659366e7e79,1371847344,46.627618,-102.21181999999999,0
1470,2020-06-21 20:42:43,4587657402165341815,fraud_Rutherford-Mertz,grocery_pos,31.62,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,803bb839f1fb2d93e3402fbd9e6d16f4,1371847363,40.403704,-86.97667,0
1471,2020-06-21 20:42:44,4874017206859125,fraud_Larkin Ltd,kids_pets,6.79,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,1f45f891b6670913395b9f031fcf1d6e,1371847364,46.253471999999995,-121.708491,0
1472,2020-06-21 20:43:01,4585132874641,fraud_Zboncak LLC,food_dining,9.39,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,7617aec8b9d2da71f5a86276f205ab4a,1371847381,39.276269,-94.329976,0
1473,2020-06-21 20:43:01,4474324669797121,fraud_Torphy-Kertzmann,health_fitness,17.26,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,e8c38ba2701e2a9fd7e13d552701f179,1371847381,38.537126,-119.745726,0
1474,2020-06-21 20:43:04,5152054598359927,fraud_Rau-Robel,kids_pets,33.98,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,d1ecdd0f30ca5efbc25068c97aa46e75,1371847384,30.068040000000003,-89.68446,0
1475,2020-06-21 20:43:09,3582402971899057,fraud_Dickinson Ltd,personal_care,28.31,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,74e9b8f3f9cbc24a3ca81cdc591b41f4,1371847389,48.022518,-116.28336100000001,0
1476,2020-06-21 20:43:20,180031190491743,fraud_Kutch-Ferry,home,26.77,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,a02a196ee491a13319ea5484d5ba4617,1371847400,29.891308000000002,-88.195789,0
1477,2020-06-21 20:43:58,4904681492230012,fraud_Jacobi and Sons,shopping_pos,4.66,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,4c611438904a02e4ce802d31a95f91eb,1371847438,42.199007,-74.373953,0
1478,2020-06-21 20:44:49,343746486082492,fraud_Macejkovic-Lesch,shopping_pos,7.82,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,14e8b36ac14a20e2ba89fbacabcde580,1371847489,44.606715,-85.784646,0
1479,2020-06-21 20:45:01,180069253480336,fraud_Stark-Koss,home,10.98,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,8544716007e7bf591a536fb4fe2114ae,1371847501,42.132589,-78.292606,0
1480,2020-06-21 20:45:46,4836998673805450,fraud_Macejkovic-Lesch,shopping_pos,361.74,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,9f9fe3e362d86dc494bfefe3f954fbf2,1371847546,45.11905,-87.12029100000001,0
1481,2020-06-21 20:46:20,4990494243023,fraud_Fadel Inc,health_fitness,1.64,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,2ee3bc727806dde7f17d20394297acd1,1371847580,40.213281,-78.469302,0
1482,2020-06-21 20:46:46,6517217825320610,fraud_Emmerich-Rau,personal_care,17.19,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,6d69b6601b9d99a065407c5a1284703b,1371847606,30.750128999999998,-89.885696,0
1483,2020-06-21 20:46:47,38052002992326,fraud_Gutmann-Upton,misc_pos,8.03,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,0c45d1feb1bbebbf67c3eb68fdd1c689,1371847607,29.415177000000003,-96.019727,0
1484,2020-06-21 20:47:58,3575789281659026,fraud_Abshire PLC,entertainment,3.19,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,fec61500d1fb68370f5fd2c313968774,1371847678,38.916484999999994,-93.59761800000001,0
1485,2020-06-21 20:48:12,3592931352252641,fraud_Watsica LLC,personal_care,14.97,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,56f1137b9b90fc95a3c3dad02358996a,1371847692,43.938771,-92.602951,0
1486,2020-06-21 20:48:16,30238755902988,"fraud_Dare, Casper and Bartoletti",kids_pets,162.44,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,fbfc569adb918c86c8ca14bdeed9b73b,1371847696,31.295771000000002,-97.81310699999999,0
1487,2020-06-21 20:48:36,345933964507467,fraud_Heaney-Marquardt,entertainment,49.7,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,316b1cf7b8b60294418340b8f0e2c37d,1371847716,38.401092999999996,-74.845736,0
1488,2020-06-21 20:49:02,4277232699798846,"fraud_Turner, Ziemann and Lehner",food_dining,50.88,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,ca3a091f84eea0b4c22c2b1af6d47658,1371847742,45.556853000000004,-104.553157,0
1489,2020-06-21 20:49:13,378278619832195,fraud_Labadie LLC,personal_care,49.33,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,de8bd07507ddd79798ae81d3aaa956e6,1371847753,44.578631,-122.83412299999999,0
1490,2020-06-21 20:49:15,4181833256558613886,fraud_Champlin and Sons,home,14.05,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,4a7b659cf646e1b6c003b74c740e5f1f,1371847755,36.198442,-105.54393,0
1491,2020-06-21 20:49:21,180011453250192,fraud_Jakubowski Group,food_dining,58.76,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,67fd59d49db9b5da72ad3d597477118b,1371847761,42.003026,-91.064769,0
1492,2020-06-21 20:49:27,4451438912406400,fraud_Nader-Maggio,personal_care,33.77,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,306cb0cd5f6bd863e6c08b701017aceb,1371847767,35.042338,-93.426062,0
1493,2020-06-21 20:50:22,30234966027947,fraud_Windler LLC,kids_pets,24.3,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,3874c59394204b6046237a51eae4b07c,1371847822,44.206012,-88.33495400000001,0
1494,2020-06-21 20:50:23,4890424426862856940,fraud_Stoltenberg-Beatty,shopping_pos,8.69,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,8d67b8382bb6a76f1349b6043e981757,1371847823,39.212648,-121.399952,0
1495,2020-06-21 20:50:56,6544734391390261,"fraud_Medhurst, Cartwright and Ebert",personal_care,113.01,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,133f3647b433b2bbc1dbd47e448ffb46,1371847856,41.627631,-87.272488,0
1496,2020-06-21 20:51:00,213154573301411,fraud_Nader-Maggio,personal_care,68.31,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,fe945d0fcf5576f8c7cade3121906eb0,1371847860,38.147991,-86.30084699999999,0
1497,2020-06-21 20:51:18,4836998673805450,"fraud_Nicolas, Hills and McGlynn",entertainment,82.62,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,a0ce2afa56a62aa3789026cd66883594,1371847878,45.586584,-86.406962,0
1498,2020-06-21 20:51:32,4570636521433188,fraud_Kihn-Fritsch,food_dining,31.13,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,fde6c61b1d50bb9adb175d8c4010a3ad,1371847892,28.807963,-80.37734,0
1499,2020-06-21 20:52:12,581686439828,fraud_Bechtelar-Rippin,food_dining,25.05,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,3152da55ef21b7429cbfba810c4cab86,1371847932,41.682341,-80.118964,0
1500,2020-06-21 20:52:18,376445266762684,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,7.1,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,b925e375b0737447a7b98b6b31bd0580,1371847938,41.950841,-100.341086,0
1501,2020-06-21 20:52:22,4792627764422477317,"fraud_Hettinger, McCullough and Fay",home,28.98,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,5a796c4d741881585fd76ebd54df9ba6,1371847942,38.553478999999996,-95.138235,0
1502,2020-06-21 20:52:41,180031190491743,"fraud_Streich, Rolfson and Wilderman",kids_pets,80.71,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,d06ada68b973426bdd46c524f834ff04,1371847961,29.850269,-88.214923,0
1503,2020-06-21 20:52:41,4311368326621416041,fraud_Berge-Hills,kids_pets,11.96,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,b6853ffe08d41b2f4328cb493d1bb4fd,1371847961,40.719444,-102.70493499999999,0
1504,2020-06-21 20:52:47,4501449508569485,fraud_Lubowitz-Walter,kids_pets,42.52,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,c5501e881e6677163dc2319b5f3a93a4,1371847967,46.162237,-98.14860999999999,0
1505,2020-06-21 20:52:48,2268221587779419,"fraud_Metz, Russel and Metz",kids_pets,34.24,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,4fadc18e895e07c7aa147836d176698f,1371847968,46.083841,-122.97918899999999,0
1506,2020-06-21 20:53:01,6501313409525696,fraud_Prosacco LLC,personal_care,17.28,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,90b6b68e49199cf626c38edc1313875c,1371847981,31.275778999999996,-103.163066,0
1507,2020-06-21 20:53:37,3565196229855512,"fraud_Schiller, Blanda and Johnson",home,60.49,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,116fb97955f665d49d7546f064bb7d81,1371848017,41.019419,-93.39263000000001,0
1508,2020-06-21 20:54:35,4239436242473,fraud_Kerluke-Abshire,shopping_net,3.14,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,92624f43391e32278f2fd55509f3d819,1371848075,38.374774,-77.81228399999999,0
1509,2020-06-21 20:54:53,213180742685905,"fraud_Haley, Batz and Auer",health_fitness,20.62,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,9857c8a4bb80fc6aab44937e6dc22489,1371848093,40.619254999999995,-124.802922,0
1510,2020-06-21 20:55:29,2266735643685262,fraud_Kihn-Fritsch,food_dining,161.58,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,1eb12cd03a9c632573a767f212566057,1371848129,34.865258000000004,-87.01818100000001,0
1511,2020-06-21 20:55:45,30364087349027,fraud_Fisher-Schowalter,shopping_net,7.62,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,741c4f656e74d8d83982ee6c82f51197,1371848145,35.765603000000006,-95.975453,0
1512,2020-06-21 20:55:59,4186530744674,fraud_Rau-Robel,kids_pets,138.91,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,49b115ab9e484d75f5aba288438d92b9,1371848159,32.806983,-80.599307,0
1513,2020-06-21 20:56:17,4451952084362894,fraud_Kulas Group,health_fitness,74.82,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,96907503f43cbeedc9145ef4bde26a6b,1371848177,34.020634,-101.289521,0
1514,2020-06-21 20:56:18,3549202406645667,"fraud_Haley, Batz and Auer",health_fitness,9.11,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,59a9f28cb7e25f05fba34325b5b56b88,1371848178,43.010912,-69.54695,0
1515,2020-06-21 20:56:44,4178097073221156,fraud_Kilback and Sons,entertainment,92.98,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,c64bc505b3aae1a48279b2b9a98d67fe,1371848204,42.708637,-86.732191,0
1516,2020-06-21 20:56:48,4474324669797121,fraud_Klein Group,entertainment,16.28,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,434b334b66928bc50156098144457d7e,1371848208,37.446521000000004,-120.07570600000001,0
1517,2020-06-21 20:56:55,4635330563105903,fraud_Stamm-Witting,shopping_net,122.55,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,e6dab26483c08e98841d141b4de2dd11,1371848215,38.547926000000004,-77.293061,0
1518,2020-06-21 20:57:34,3582754887089201,fraud_Schuppe LLC,entertainment,92.07,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,cf65db22cc0139fe97f0a807b5144c24,1371848254,33.857656,-92.79428399999999,0
1519,2020-06-21 20:58:20,180067151859700,fraud_Daugherty LLC,kids_pets,125.86,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,e8e71e53a09dbe86f2448e36096f09e1,1371848300,41.006846,-87.534039,0
1520,2020-06-21 20:58:21,348379466427142,"fraud_Reichel, Bradtke and Blanda",travel,1.19,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1957-01-23,56c3eec382f49f1d15c13c1a2b137295,1371848301,28.920596999999997,-79.91834,0
1521,2020-06-21 20:59:33,345389171551808,fraud_Auer LLC,personal_care,2.31,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,aafdb9cd7d1ec8294de2594d8843f172,1371848373,34.135379,-90.543477,0
1522,2020-06-21 20:59:44,6011381817520024,fraud_Baumbach Ltd,personal_care,7.35,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,d45ae7b12c5faf60210954847454e4a2,1371848384,41.735554,-103.910692,0
1523,2020-06-21 21:00:03,373905417449658,fraud_Abshire PLC,entertainment,88.1,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929000000000002,-97.6443,2526,Phytotherapist,1970-11-12,d06c874d554a13e73e1f52e0673e9f3d,1371848403,32.742104,-98.501284,0
1524,2020-06-21 21:00:14,4178097073221156,fraud_Brown Inc,kids_pets,44.6,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,1baad8c4cbba6a5a55b2153b29c1ad23,1371848414,41.734632,-86.100828,0
1525,2020-06-21 21:00:50,4998109455173950,fraud_Gulgowski LLC,home,49.04,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,545b9768a661570ded1d54fcbc08dfbf,1371848450,39.255565000000004,-93.87830799999999,0
1526,2020-06-21 21:00:57,213125815021702,"fraud_O'Reilly, Mohr and Purdy",home,90.01,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,0d14231621252a5ddb24ecd4f104fd8d,1371848457,41.878783,-75.224355,0
1527,2020-06-21 21:01:43,213195754007681,fraud_Greenholt Ltd,health_fitness,9.42,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,f7bf00a6935287899ce653d3bd9c427a,1371848503,41.581046,-92.868735,0
1528,2020-06-21 21:01:59,4658490815480264,fraud_Kilback and Sons,entertainment,88.68,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,fe2c7c3096fcddf1ea31d2ca4b819a2e,1371848519,40.052442,-79.484884,0
1529,2020-06-21 21:02:03,213186334552049,"fraud_Hermiston, Russel and Price",food_dining,187.57,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,520a952b69803e2564cceb97e1d01d26,1371848523,41.482347,-79.134689,0
1530,2020-06-21 21:02:17,6511349151405438,fraud_Ziemann-Waters,health_fitness,174.45,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,e9d7ed23610d3b66dfc6e467e24ba107,1371848537,39.075502,-114.65538600000001,0
1531,2020-06-21 21:02:18,180048185037117,fraud_Schimmel-Olson,kids_pets,40.3,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,2da64fee3dfebadab6315e4e5bbe5d00,1371848538,40.788202000000005,-73.56058399999999,0
1532,2020-06-21 21:02:24,3501509250702469,fraud_Thiel PLC,misc_pos,15.76,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,1041a2b20be7d2b8096abb344c7835d7,1371848544,26.588251,-82.682448,0
1533,2020-06-21 21:03:05,4727244663135968,fraud_Leffler-Goldner,personal_care,45.46,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,cabe22685c60b5ca42a7b29dbfe7aba3,1371848585,31.590384000000004,-87.685622,0
1534,2020-06-21 21:03:21,6593250708747804,fraud_Kub-Heaney,health_fitness,15.33,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,ff07efacd704a2a1a304618d7cd2a6e6,1371848601,26.08704,-80.822689,0
1535,2020-06-21 21:03:48,3523898249167098,fraud_Wiza LLC,misc_pos,14.96,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,36cdb0d155e0651f71ba9012ea21021a,1371848628,40.311671999999994,-74.428086,0
1536,2020-06-21 21:03:49,213126662687660,fraud_Berge-Ullrich,home,27.91,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,111433342eb632458358fffd6e15e092,1371848629,27.834364,-100.339122,0
1537,2020-06-21 21:03:55,4550599031376731,fraud_Wilkinson LLC,personal_care,13.14,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,be5e0449652157589bf585a5305341bd,1371848635,40.991904999999996,-82.84235600000001,0
1538,2020-06-21 21:03:55,213125815021702,"fraud_Hauck, Dietrich and Funk",kids_pets,2.78,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,23fa0243090357e5b945fdce384ca19c,1371848635,42.596354,-73.975638,0
1539,2020-06-21 21:04:32,3596217206093829,fraud_Ziemann-Waters,health_fitness,35.98,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,7cf22b63fcd2b1d1bcdb66998713b65f,1371848672,40.546577,-92.79487900000001,0
1540,2020-06-21 21:05:13,30143713661454,fraud_Reichert-Weissnat,travel,3.01,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,0f68be77a8ceee11d89366df8881c803,1371848713,49.034257000000004,-95.816929,0
1541,2020-06-21 21:05:56,4173950183554608,fraud_Turner and Sons,shopping_pos,6.7,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,f10cbc9c3e43cc2ce87acfe478aef25d,1371848756,40.196909999999995,-74.20443,0
1542,2020-06-21 21:06:02,3553629419254918,fraud_Altenwerth-Kilback,home,74.69,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,99b7c1e88895a58743fe8546bb016305,1371848762,49.232908,-123.178475,0
1543,2020-06-21 21:06:48,3540075240003197,fraud_Williamson LLC,misc_pos,3.24,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,a1196a9369e1e286d69fdf211f4351c3,1371848808,43.722861,-94.268136,0
1544,2020-06-21 21:07:03,377654590313960,"fraud_Graham, Hegmann and Hammes",food_dining,58.17,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,381f06e3879b7e66de742637cc38ed48,1371848823,36.467228999999996,-84.308468,0
1545,2020-06-21 21:07:08,3521815216091574,fraud_Connelly PLC,food_dining,61.77,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,31fa42ba5d8e13e2fccd48ebdced1ceb,1371848828,39.865006,-104.810973,0
1546,2020-06-21 21:07:45,4254074738931278,fraud_Erdman-Schaden,personal_care,2.84,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,371d389a6a262c8f2c7a2bd09fc5de1a,1371848865,41.825931,-78.712765,0
1547,2020-06-21 21:08:26,4908846471916297,fraud_Weimann-Lockman,kids_pets,157.86,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,3a56be04a377ffa51a492a233af3feff,1371848906,32.725367,-96.40768100000001,0
1548,2020-06-21 21:09:47,30230540139182,fraud_Stoltenberg-Beatty,shopping_pos,129.11,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,2411020e8627783ed172b90d499a00ac,1371848987,41.738116,-77.195162,0
1549,2020-06-21 21:10:11,4400011257587661852,fraud_Hamill-D'Amore,health_fitness,73.63,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,f298af8e0bed3083faff21f62a37561d,1371849011,41.756857000000004,-98.630433,0
1550,2020-06-21 21:10:11,372520049757633,fraud_Erdman-Ebert,personal_care,3.78,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,bee25945e4f97e4b976c7d85db2fc0e1,1371849011,48.477919,-92.974558,0
